id,url_product,name_product,price,img_product,cpu_name,gpu,ram_info,ram_type,max_ram_upgrade,storage_capacity,display_size,panel_type,resolution,color_gamut,refresh_rate,display_technology,port,webcam,battery_specifications,physical_dimensions,material,release_year
340006,https://www.thegioididong.com/laptop/msi-venture-a15-ai-a2hmg-r7-003vn,MSI Venture A15 AI A2HMG R7 260 (003VN),20.690.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/340006/msi-venture-a15-ai-a2hmg-r7-003vn-638895766508733267-600x600.jpg,,"Card tích hợp, - AMD Radeon Graphics",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),96 GB,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),45% NTSC,144Hz,250 nits,"2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)",HD webcam,"4-cell, 55.2 Wh",Dài 359.3 mm - Rộng 245.25 mm - Dày 23.15 mm - 1.9 kg,Vỏ nhựa,2025
335020,https://www.thegioididong.com/laptop/msi-prestige-14-ai-evo-c2vmg-ultra-7-020vn,MSI Prestige 14 AI+ Evo C2VMG Ultra 7 258V (020VN),33.790.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335020/msi-prestige-14-ai-evo-c2vmg-ultra-7-020vn-638900880569143429-600x600.jpg,,"Card tích hợp, - Intel Arc 140V",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe Gen 4 mở rộng","14.1""",OLED,2.8K (2880 x 1800) - OLED 16:10,,120Hz,"Chống chói Anti Glare, 400 nits","1 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)",Camera IR 5 MP,"4-cell Li-ion, 90 Wh",Dài 313 mm - Rộng 246 mm - Dày 18.9 mm - 1.6 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,2025
341613,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wek-i7-14650hx-027vn,MSI Gaming Katana 15 HX B14WEK i7 14650HX (027VN),47.790.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341613/msi-katana-15-hx-b14wek-i7-14650hx-027vn-thumb02-638897277627603509-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5050, 8 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),96 GB,512 GB SSD NVMe M.2 PCIe Gen 4.0,"15.6""",IPS,QHD,100% DCI-P3,165 Hz,300 nits,"Jack tai nghe 3.5 mm, LAN (RJ45), HDMI 2.1, 3 x USB A, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)",HD webcam,"4-cell, 75 Wh",Dài 359 mm - Rộng 262 mm - Dày 25.5 mm - 2.4 kg,Vỏ nhựa,2025
359300,https://www.thegioididong.com/laptop/msi-gaming-katana-15-hx-b14wek-i9-14900hx-295vn,MSI Gaming Katana 15 HX B14WEK i9 14900HX (295VN),41.290.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/359300/msi-gaming-katana-15-hx-b14wek-i9-14900hx-295vn-thumb-638991701367063190-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5050, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),96 GB,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","15.6""",IPS,QHD,100% DCI-P3,165 Hz,"Chống chói Anti Glare, 300 nits","Jack tai nghe 3.5 mm, 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort và Power Delivery 3.0), 3 x USB Type-A 3.2 Gen 2, LAN (RJ45), HDMI 2.1",HD webcam,"4-cell Li-Po, 75 Wh",Dài 359 mm - Rộng 262 mm - Dày 25.5 mm - 2.4 kg,Vỏ nhựa,2025
339952,https://www.thegioididong.com/laptop/msi-vector-16-hx-ai-a2xwhg-ultra-7-255hx-010vn-32gb,MSI Vector 16 HX AI A2XWHG Ultra 7 255HX (010VN_32GB),68.090.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339952/msi-vector-16-hx-ai-a2xwhg-ultra-7-255hx-010vn-32gb-638895765455729750-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5070Ti, 12 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),96 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 4 TB)","16""",IPS,QHD+ (2560 x 1600) 16:10,100% DCI-P3,240Hz,"Chống chói Anti Glare, 500 nits brightness","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 2 x Thunderbolt 5 (hỗ trợ DisplayPort và Power Delivery 3.1)","Full HD Webcam, Camera IR","4-cell Li-ion, 90 Wh",Dài 357 mm - Rộng 284 mm - Dày 28.55 mm - 2.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,2025
335015,https://www.thegioididong.com/laptop/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn,MSI Vector 16 HX AI A2XWIG Ultra 9 275HX (062VN),78.890.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335015/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn-638828336640479970-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5080, 16 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),96 GB,"1 TB SSD NVMe PCIe Gen 4, Hỗ trợ thêm 1 khe SSD NVMe PCIe Gen 5","16""",IPS,QHD+ (2560 x 1600) 16:10,,240Hz,,"Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, LAN (RJ45), 2 x Thunderbolt 5 (hỗ trợ DisplayPort và Power Delivery 3.1)",HD webcam,"4-cell, 90 Wh",Dài 357 mm - Rộng 284 mm - Dày 28.55 mm - 2.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,2025
326280,https://www.thegioididong.com/laptop/msi-katana-a15-ai-b8vg-r7-465vn,MSI Gaming Katana A15 AI B8VG R7 8845HS (465VN),37.790.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326280/msi-katana-a15-ai-b8vg-r7-465vn-638763555401666860-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 4070, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),64 GB,1 TB SSD M.2 PCIe,"15.6""",IPS,Full HD (1920 x 1080),45% NTSC,144Hz,,"1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)",HD webcam,"3-cell, 53.5Wh",Dài 359 mm - Rộng 259 mm - Dày 24.9 mm - 2.25 kg,Vỏ nhựa,2024
329787,https://www.thegioididong.com/laptop/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn,MSI Prestige 14 AI Studio C1UDXG Ultra 7 155H (058VN),31.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329787/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn-638765973571921527-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 3050, 6 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),32 GB,"1 TB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","14""",IPS,Full HD+ (1920 x 1200),100% sRGB,144Hz,Chống chói Anti Glare,"1x Headphone-out, 1 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB, Power Delivery 3.1 và DisplayPort), 1 x Thunderbolt 4 (hỗ trợ display/power delivery), LAN (RJ45)","Full HD Webcam, Camera IR","4-cell Li-ion, 90 Wh",Dài 313.4 mm - Rộng 246.5 mm - Dày 18.95 mm - 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,2024
336968,https://www.thegioididong.com/laptop/msi-venturepro-16-ai-a1veg-ultra-7-003vn,MSI VenturePro 16 AI A1VEG Ultra 7 155H (003VN),35.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/336968/msi-venturepro-16-ai-a1veg-ultra-7-003vn-thumb-2-638978677370953761-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),96 GB,512 GB SSD NVMe PCIe,"15.6""",OLED,"2K, OLED",100% DCI-P3,120Hz,,"Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)",HD webcam,"4-cell, 55.2 Wh",Dài 359.3 mm - Rộng 245.25 mm - Dày 23.15 mm - 1.9 kg,Vỏ nhựa - nắp lưng bằng kim loại,2025
341609,https://www.thegioididong.com/laptop/msi-katana-15-hx-b14wfk-i7-14650hx-267vn,MSI Gaming Katana 15 HX B14WFK i7 14650HX (267VN),46.290.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341609/msi-katana-15-hx-b14wfk-i7-14650hx-267vn-thumb-638899038470195527-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5060, 8 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),96 GB,"512 GB SSD PCIe M.2 (2280) (Có thể tháo rời, lắp thanh khác tối đa 4 TB (2280))","15.6""",IPS,QHD,100% DCI-P3,165 Hz,"Chống chói Anti Glare, 300 nits","Jack tai nghe 3.5 mm, 3 x USB 3.2, LAN (RJ45), HDMI 2.1, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)",HD webcam,"4-cell Li-Po, 75 Wh",Dài 359 mm - Rộng 262 mm - Dày 25.5 mm - 2.4 kg,Vỏ nhựa,2025
359298,https://www.thegioididong.com/laptop/msi-gaming-katana-15-hx-b14wgk-i7-14650hx-023vn,MSI Gaming Katana 15 HX B14WGK i7 14650HX (023VN),48.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/359298/msi-gaming-katana-15-hx-b14wgk-i7-14650hx-023vn-thumb-638992308782855954-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5070, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),96 GB,"1 TB SSD NVMe M.2 PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","15.6""",IPS,QHD,100% DCI-P3,165 Hz,"Chống chói Anti Glare, 300 nits","Jack tai nghe 3.5 mm, 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort và Power Delivery 3.0), 3 x USB 3.2 gen 2, LAN (RJ45), HDMI 2.1",HD webcam,"4-cell Li-Po, 75 Wh",Dài 359 mm - Rộng 262 mm - Dày 25.5 mm - 2.4 kg,Vỏ nhựa,2025
359299,https://www.thegioididong.com/laptop/msi-gaming-katana-15-hx-b14wfk-i9-14900hx-294vn,MSI Gaming Katana 15 HX B14WFK i9 14900HX (294VN),44.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/359299/msi-gaming-katana-15-hx-b14wfk-i9-14900hx-294vn-thumb-638992320496080119-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5060, 8 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),96 GB,"512 GB SSD M.2 NVMe PCie Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 4TB)","15.6""",IPS,QHD,100% DCI-P3,165 Hz,"Chống chói Anti Glare, 300 nits","1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort và Power Delivery 3.0), 3 x USB 3.2 gen 2, 1 x Headphone/ Microphone combo audio jack, LAN (RJ45), HDMI 2.1",HD webcam,"4-cell Li-Po, 75 Wh",Dài 359 mm - Rộng 262 mm - Dày 25.5 mm - 2.4 kg,Vỏ nhựa,2025
359302,https://www.thegioididong.com/laptop/msi-gaming-stealth-a16-ai-a3xwfg-r9-ai-hx-370-018vn,MSI Gaming Stealth A16 AI+ A3XWFG R9 AI HX 370 (018VN),64.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/359302/msi-gaming-stealth-a16-ai-a3xwfg-r9-ai-hx-370-018vn-thumb-638993199359996290-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5060, 8 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),96 GB,"1 TB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","16""",OLED,QHD+ (2560 x 1600) OLED,100% DCI-P3,240Hz,"Chống chói Anti Glare, 400 nits","Jack tai nghe 3.5 mm, 2 x USB 3.2 gen 2 Type-A, LAN (RJ45), HDMI 2.1, 1 x USB Type-C (hỗ trợ USB 4, DisplayPort, Power Delivery 3.0 và Thunderbolt 4 )","FHD Webcam, IR camera","4-cell Li-Po, 99.9 Wh",Dài 355.8 mm - Rộng 259.7 mm - Dày 19.95 mm - 2.1 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,2025
341572,https://www.thegioididong.com/laptop/msi-prestige-16-ai-mercedes-amg-b2vmg-ultra-9-288v-088vn,MSI Prestige 16 AI+ Mercedes AMG B2VMG Ultra 9 288V (088VN),50.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341572/msi-prestige-16-ai-mercedes-amg-b2vmg-ultra-9-288v-088vn-thumb-3-638978699493368103-600x600.jpg,,"Card tích hợp, - Intel Arc Graphics",32 GB,LPDDR5 (1 khe onboard),32 GB,2 TB SSD NVMe PCIe Gen 4x4,"16""",OLED,4K/UHD+ (3840 x 2400) OLED,100% DCI-P3,60Hz,400 nits,"Jack tai nghe 3.5 mm, 1 x USB A, 2 x Thunderbolt 4, HDMI, LAN (RJ45)",Camera IR,"4-cell, 99.9Wh",Dài 358.4 mm - Rộng 254.4 mm - Dày 18.95 mm - 1.5 kg,Vỏ kim loại,2025
332352,https://www.thegioididong.com/laptop/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn,MSI Prestige 13 AI+ A2VMG Ultra 7 258V (040VN),40.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332352/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn-638765986132105728-600x600.jpg,,"Card tích hợp, - Intel Arc 140V",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,1 TB SSD NVMe PCIe Gen 4,"13.3""",OLED,2.8K (2880 x 1800) - OLED 16:10,100% DCI-P3,60Hz,400 nits,"1 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)",Camera IR 5 MP,"4-cell Li-ion, 75 Wh",Dài 299 mm - Rộng 210 mm - Dày 16.9 mm - 0.99 kg,Vỏ kim loại,2024
335112,https://www.thegioididong.com/laptop/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn,MSI Raider 18 HX AI A2XWIG Ultra 9 285HX (033VN),126.090.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335112/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn-638828336037875812-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5080, 16 GB",64 GB,DDR5 (1 khe 32 GB + 1 khe 32 GB),96 GB,"2 TB SSD NVMe PCIe Gen 5x4, 2 TB SSD NVMe PCIe Gen 4x4","18""",,4K/UHD+ (3840 x 2400),,120Hz,"1000 nits, Mini LED","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, LAN (RJ45), 2 x Thunderbolt 5 (hỗ trợ DisplayPort và Power Delivery 3.1)","Full HD Webcam, Camera IR","4-cell, 99.9Wh",Dài 404 mm - Rộng 307.5 mm - Dày 32.05 mm - 3.6 kg,Vỏ nhựa - nắp lưng bằng kim loại,2025
341573,https://www.thegioididong.com/laptop/msi-stealth-a16-mercedes-amg-ai-a3xwgg-r9-ai-hx-370-032vn,MSI Gaming Stealth A16 Mercedes AMG AI+ A3XWGG R9 AI HX 370 (032VN),78.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/341573/msi-stealth-a16-mercedes-amg-ai-a3xwgg-r9-ai-hx-370-032vn-thumb-2-638978703011872712-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5070, 8 GB",32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),96 GB,2 TB SSD NVMe PCIe Gen 4x4,"16""",OLED,QHD+ (2560 x 1600) OLED,100% DCI-P3,240Hz,OLED,"2 x USB 3.2, 1 x Headphone/ Microphone combo audio jack, LAN (RJ45), HDMI 2.1, 1 x USB Type-C (hỗ trợ USB 4, DisplayPort, Power Delivery 3.0 và Thunderbolt 4 )","Full HD Webcam, Camera IR","4-cell, 99.9Wh",Dài 355.8 mm - Rộng 259.7 mm - Dày 19.95 mm - 2.1 kg,Vỏ kim loại,2025
310450,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i7-487vn,MSI Modern 15 B12MO i7 1255U (487VN),18.190.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/310450/msi-modern-15-b12mo-i7-487vn-thumb-638754847886897042-600x600.jpg,,"Card tích hợp, -, Intel Iris Xe Graphics",16 GB,DDR4 (Onboard),Không hỗ trợ nâng cấp,512 GB SSD NVMe PCIe,"15.6""",IPS,Full HD (1920 x 1080),,60Hz,Chống chói Anti Glare,"Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB 2.0, 1 x USB Type-C (hỗ trợ USB, Power Delivery và DisplayPort)",HD webcam,"3-Cell, 39.3 Wh",Dài 359 mm - Rộng 241 mm - Dày 19.9 mm - 1.7 kg,Vỏ nhựa,2023
364867,https://www.thegioididong.com/laptop/msi-prestige-14-ai-d3mg-ultra-7-355-022vn,"MSI Prestige 14 AI+ D3MG Ultra 7 355 (022VN)
                Mẫu mới",48.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364867/msi-prestige-14-ai-d3mg-ultra-7-355-022vn-thumb-639110340584685863-600x600.jpg,,"Card tích hợp, - Intel Graphics",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","14""",OLED,Full HD+ (1920 x 1200) OLED,100% DCI-P3,60Hz,"Low Blue Light, 300 nits, Flicker Free","2 x USB 3.2, 1 x Headphone/ Microphone combo audio jack, HDMI 2.1, 2 x Thunderbolt 4 (hỗ trợ Power Delivery 3.0 và DisplayPort)","FHD Webcam, IR camera","4-cell Li-Po, 81 Wh",Dài 315.6 mm - Rộng 221.9 mm - Dày 13.9 mm - 1.32 kg,Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa,2026
364868,https://www.thegioididong.com/laptop/msi-prestige-14-flip-ai-d3mtg-u9-386h-021vn,"MSI Prestige 14 Flip AI+ D3MTG U9 386H (021VN)
                Mẫu mới",54.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364868/msi-prestige-14-flip-ai-d3mtg-u9-386h-021vn-thumb-639110365684023102-600x600.jpg,,"Card tích hợp, - Intel Graphics",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","14""",OLED,Full HD+ (1920 x 1200) OLED,100% DCI-P3,60Hz,"Low Blue Light, 270 nits, Flicker Free","2 x USB 3.2, 1 x Headphone/ Microphone combo audio jack, HDMI 2.1, 2 x Thunderbolt 4 (hỗ trợ Power Delivery 3.0 và DisplayPort)","FHD Webcam, IR camera","4-cell Li-Po, 81 Wh",Dài 315.6 mm - Rộng 221.9 mm - Dày 13.9 mm - 1.37 kg,Vỏ kim loại,2026
364869,https://www.thegioididong.com/laptop/msi-prestige-16-ai-c3mg-ux9-388h-024vn,"MSI Prestige 16 AI+ C3MG UX9 388H (024VN)
                Mẫu mới",56.990.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364869/msi-prestige-16-ai-c3mg-ux9-388h-024vn-thumb-639110680669641228-600x600.jpg,,"Card tích hợp, - Intel Graphics",32 GB,LPDDR5X (Onboard),Không hỗ trợ nâng cấp,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","16""",OLED,2.8K (2880 x 1800) - OLED,100% DCI-P3,120Hz,"Low Blue Light, Flicker Free","2 x USB 3.2 gen 1 Type-A, 1 x Headphone/ Microphone combo audio jack, HDMI 2.1, 2 x Thunderbolt 4 (hỗ trợ Power Delivery 3.0 và DisplayPort)","FHD Webcam, IR camera","4-cell Li-Po, 81 Wh",Dài 357.7 mm - Rộng 254.3 mm - Dày 13.9 mm - 1.59 kg,Vỏ kim loại,2026
365111,https://www.thegioididong.com/laptop/msi-gaming-stealth-16-ai-b3wg-ultra-9-386h-008vn,"MSI Gaming Stealth 16 AI+ B3WG Ultra 9 386H (008VN)
                Mẫu mới",84.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/365111/msi-gaming-stealth-16-ai-b3wg-ultra-9-386h-008vn-thumb-639114158604821659-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5070",32 GB,DDR5 (mỗi khe 16 GB),128 GB,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280)), Hỗ trợ thêm 1 khe cắm SSD M.2 NVMe PCIe Gen 4 mở rộng (nâng cấp tối đa 2TB)","16""",OLED,QHD+ (2560 x 1600) OLED,100% DCI-P3,240Hz,"VESA DisplayHDR, 360 nits, Màn hình bảo vệ mắt - EYE CARE, Chuẩn DisplayHDR True Black 600","Jack tai nghe 3.5 mm, 2 x USB 3.2 gen 2 Type-A, LAN (RJ45), HDMI 2.1, 2 x Thunderbolt 4 (hỗ trợ Power Delivery 3.0 và DisplayPort)","FHD Webcam, IR camera","4-cell Li-ion, 90 Wh",Dài 354 mm - Rộng 246 mm - Dày 19.9 mm - 1.99 kg,Vỏ nhôm,2026
365112,https://www.thegioididong.com/laptop/msi-gaming-stealth-16-ai-b3wf-ultra-9-386h-007vn,"MSI Gaming Stealth 16 AI+ B3WF Ultra 9 386H (007VN)
                Mẫu mới",78.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/365112/msi-gaming-stealth-16-ai-b3wg-ultra-9-386h-007vn-thumb-639114178382243722-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 5060",32 GB,DDR5 (mỗi khe 16 GB),128 GB,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB (2280)), Hỗ trợ thêm 1 khe cắm SSD M.2 NVMe PCIe Gen 4 mở rộng (nâng cấp tối đa 2TB)","16""",OLED,QHD+ (2560 x 1600) OLED,100% DCI-P3,240Hz,"VESA DisplayHDR, 360 nits, Màn hình bảo vệ mắt - EYE CARE, Chuẩn DisplayHDR True Black 600","Jack tai nghe 3.5 mm, 2 x USB 3.2 gen 2 Type-A, LAN (RJ45), HDMI 2.1, 2 x Thunderbolt 4 (hỗ trợ Power Delivery 3.0 và DisplayPort)","FHD Webcam, IR camera","4-cell Li-ion, 90 Wh",Dài 354 mm - Rộng 246 mm - Dày 19.99 mm - 1.99 kg,Vỏ nhôm,2026
334689,https://www.thegioididong.com/laptop/gigabyte-g5-mf5-rc555-i5-9rc55mf5feiaa1vn0c0,GIGABYTE Gaming G5 MF5 RC555 i5 13500H (9RC55MF5FEIAA1VN0C0),21.290.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334689/gigabyte-g5-mf5-rc555-i5-9rc55mf5feiaa1vn0c0-638854981018094144-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","15.6""",IPS,Full HD (1920 x 1080),45% NTSC,144Hz,"Chống chói Anti Glare, 250 nits","1 x USB 2.0, 1 x USB 3.2, HDMI, 1 x Microphone jack, 1 x Headphone/microphone combo, LAN (RJ45), 2 x USB Type-C, Mini DisplayPort",HD webcam,"4-cell Li-ion, 54 Wh",Dài 360 mm - Rộng 238 mm - Dày 22.7 mm - 2.115 kg,Vỏ nhựa,2023
334689,,,,,,,,,,,,,,,,,,,,,,
334690,,,,,,,,,,,,,,,,,,,,,,
339211,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i7-gaming-a16-cmhi2vn893sh,GIGABYTE Gaming A16 GA6H i7 13620H (GAMING-A16-CMHI2VN893SH),30.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339211/gigabyte-a16-ga6h-i7-gaming-a16-cmhi2vn893sh-thumb-638850629550378282-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),64 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","16""",IPS,WUXGA (1920 x 1200),45% NTSC,165 Hz,"Chống chói Anti Glare, 300 nits","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)",HD webcam,76 Wh,Dài 358.3 mm - Rộng 262.5 mm - Dày 22.99 mm - 2.204 kg,Vỏ nhựa,2025
337843,https://www.thegioididong.com/laptop/gigabyte-a16-ga6h-i5-gaminga16cmhh2vn893sh,GIGABYTE Gaming A16 GA6H i5 13420H (GAMING-A16-CMHH2VN893SH),27.590.000₫,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337843/gigabyte-a16-ga6h-i5-gaminga16cmhh2vn893sh-638828331771830623-600x600.jpg,,"Card rời, - NVIDIA GeForce RTX 4050, 6 GB",16 GB,DDR5 (1 khe 16 GB + 1 khe rời),64 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","16""",IPS,WUXGA (1920 x 1200),45% NTSC,165 Hz,"Chống chói Anti Glare, 300 nits","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4), LAN (RJ45)",HD webcam,76 Wh,Dài 358.3 mm - Rộng 262.5 mm - Dày 22.99 mm - 2.2 kg,Vỏ nhựa,2025
